"","x","a","y"
"1",-1.03970235271845,0,-6.63567337557548
"2",-0.453318551997654,1,9.310202040078
"3",0.65069349843543,0,3.08456776716954
"4",2.49514284497127,1,22.1591859712815
"5",-1.39074937929399,0,-11.1954207641804
"6",2.44114326732233,1,21.4834065357425
"7",2.69571397732943,1,29.4041238901276
"8",1.13438785867766,0,-3.01717527163105
"9",0.960127241443843,0,-1.3562726986407
"10",-2.1601755124284,0,-4.17201170283428
"11",-1.36713983805384,0,-9.70621414019275
"12",-1.52893786109053,0,-9.96340681152109
"13",1.27862565661781,1,1.12858249626038
"14",-0.387429549824446,1,10.0815363320116
"15",1.73412780999206,1,3.74155651227304
"16",0.237345831468701,0,10.1300241012572
"17",1.44690179545432,1,1.47797829856281
"18",2.95548352156766,1,36.0690602053558
"19",-0.409806513111107,0,5.95820016687879
"20",1.77594871725887,1,7.58858716615409
"21",2.6408787710825,1,27.5532073217568
"22",-1.33321613294538,0,-11.7970996986925
"23",1.08420571347233,1,1.94517179273701
"24",-1.80944697221275,0,-9.79639058416158
"25",-1.03028632199857,0,-7.67485927829906
"26",-0.376372491009533,1,11.5413190930795
"27",-2.42635316762608,0,-1.87060168968078
"28",-0.396866236114874,1,11.4603129799317
"29",2.28329965146258,1,18.6018431406355
"30",-0.628080518217757,0,2.02169922619216
"31",0.151440635090694,1,15.0845020457554
"32",0.797612039837986,0,2.2646790977813
"33",0.214477188768797,1,15.7124339713068
"34",-1.47580319223925,1,-5.07040517595752
"35",2.05055325233843,1,13.1455609714548
"36",1.17656706005801,1,3.23298198549291
"37",1.86831923399586,1,7.05390532847833
"38",-1.90631005761679,0,-10.3070924589128
"39",1.48041020322125,1,3.15781822956638
"40",-0.237990636960603,1,14.941502442275
"41",2.01520461763721,1,10.9248227922099
"42",1.05883106600959,1,4.03726450002581
"43",1.80613019259181,0,-4.73229932262646
"44",0.541699714027345,0,7.62911013864932
"45",0.413457691087388,0,8.10793489612484
"46",1.84145927429199,1,6.53973508468512
"47",-2.37167838716414,0,-2.86023855360838
"48",0.124765357701108,0,10.4782940517794
"49",1.5277255626861,1,2.12595574716969
"50",1.31002356065437,0,-6.00323569694783
"51",0.126907921745442,1,15.7438178716566
"52",2.23665212257765,1,16.6628273573866
"53",-0.0904659102670848,0,10.2997497385658
"54",-1.15361497632693,1,-1.2560932098523
"55",-2.11126524070278,0,-7.78810447204035
"56",-1.95293611905072,0,-8.97373716792069
"57",-0.760505610494874,0,-0.849285511253327
"58",0.352488447562791,1,13.0925556212281
"59",1.14102792029735,0,-3.30784686492962
"60",-0.262433970463462,0,9.76758233131712
"61",2.52081758342683,1,23.6597227939535
"62",-0.885181449819356,0,-1.52576410093381
"63",0.0248614944284782,1,14.4957011727014
"64",-0.671829291968606,1,5.97974421413967
"65",1.0797875688877,1,4.59405985653989
"66",-1.08090770605486,0,-7.55161417667643
"67",0.131998865515925,1,13.444837682865
"68",1.71470868855249,1,3.47787471129272
"69",-2.03664197097532,0,-7.40348196393311
"70",2.31426731520332,1,17.7529459558521
"71",-0.635098841856234,0,4.63133869317731
"72",2.11692192603368,1,12.611757011768
"73",-0.593240809626877,1,10.4456278400218
"74",-0.664237880613655,0,2.43631164421129
"75",0.119931847904809,0,12.5621097186938
"76",2.40709084714763,1,20.6776717138538
"77",2.25386708846781,1,19.4079984811532
"78",-0.355057510896586,0,7.88139430792757
"79",1.77526384359226,1,6.03861644960426
"80",2.78339898469858,1,33.6838930749565
"81",-0.109372833743691,1,16.1831994423828
"82",1.41883073293138,1,1.52896274995735
"83",-0.30003097106237,1,13.2465727375587
"84",-0.71056316467002,1,5.06868419330281
"85",1.66397931415122,1,0.90783205580067
"86",-1.38519259670284,1,-0.993437397374311
"87",1.41116672358476,0,-4.47722519412579
"88",-1.83069443434943,1,-0.840975229918137
"89",-1.14981317322236,0,-7.70662456389116
"90",-1.71182591316756,0,-13.3338298478084
"91",-1.18203821696807,0,-6.34494523728951
"92",-2.1758609249955,0,-5.51296313553848
"93",1.03258542192634,1,3.9120024198039
"94",2.31948066980112,1,16.822345498028
"95",1.78403072594665,1,6.76473244230942
"96",1.88519854238257,1,6.53430179471038
"97",0.00400949490722269,1,15.4720668480782
"98",-0.24453754874412,0,9.3029527469184
"99",1.95978633523919,1,10.1422503706217
"100",0.82713309652172,1,6.40186017306434
"101",1.10098160442431,1,2.41815417798968
"102",-0.55741500435397,1,11.1310804708709
"103",-1.01356919761747,0,-4.69815052933278
"104",2.95976233645342,1,35.8386782084532
"105",0.984212954412214,1,2.9360295887652
"106",-1.32735525630414,0,-8.9742043291768
"107",-1.78845208557323,0,-11.4842488607007
"108",0.129649188718759,0,11.2363218347515
"109",2.58240958407987,1,26.1909986335963
"110",0.79318531928584,0,2.42633960879534
"111",2.86893882206641,1,36.4613241407001
"112",1.52485881536268,0,-6.07640910354091
"113",-0.538001983542927,0,4.22870919694869
"114",-0.126894701970741,0,13.1722865947522
