"","x","a","y"
"1",-1.03970235271845,0,-7.70373593812984
"2",-0.453318551997654,0,7.42770688950271
"3",0.65069349843543,1,6.9671744465825
"4",2.49514284497127,1,25.7071982246795
"5",-1.39074937929399,0,-8.76827968973311
"6",2.44114326732233,1,20.4142856841701
"7",2.69571397732943,1,28.0125265136837
"8",1.13438785867766,1,3.74523053444818
"9",0.960127241443843,1,5.30828847687556
"10",-2.1601755124284,1,7.10651868403437
"11",-1.36713983805384,1,-3.70596544124535
"12",-1.52893786109053,0,-11.0865758713357
"13",1.27862565661781,1,1.57766936927879
"14",-0.387429549824446,0,7.64631920464184
"15",1.73412780999206,1,6.09311582528902
"16",0.237345831468701,1,13.7111799607807
"17",1.44690179545432,1,0.449447303206467
"18",2.95548352156766,1,35.4346927143577
"19",-0.409806513111107,0,6.77875752959544
"20",1.77594871725887,0,-6.47088971696984
"21",2.6408787710825,1,28.8150309332456
"22",-1.33321613294538,0,-7.7198593326797
"23",1.08420571347233,1,5.38114735853237
"24",-1.80944697221275,0,-9.88438111014166
"25",-1.03028632199857,0,-5.62310197266481
"26",-0.376372491009533,1,9.85137813543176
"27",-2.42635316762608,0,-2.71647006284146
"28",-0.396866236114874,0,5.62663929345876
"29",2.28329965146258,1,17.3083944537739
"30",-0.628080518217757,1,10.8665801753587
"31",0.151440635090694,0,8.67214827635178
"32",0.797612039837986,1,5.45291193153391
"33",0.214477188768797,1,14.1437894155664
"34",-1.47580319223925,1,-3.23605501891371
"35",2.05055325233843,1,9.90534048970136
"36",1.17656706005801,1,0.978081903754494
"37",1.86831923399586,1,7.82835349236346
"38",-1.90631005761679,1,1.86704878535134
"39",1.48041020322125,1,-0.519065163600342
"40",-0.237990636960603,1,13.2020437975157
"41",2.01520461763721,1,10.008844720147
"42",1.05883106600959,1,4.846214455766
"43",1.80613019259181,1,3.13599111287876
"44",0.541699714027345,1,13.6444238541212
"45",0.413457691087388,1,10.3221996741556
"46",1.84145927429199,1,5.92637378693393
"47",-2.37167838716414,0,-3.53644895076492
"48",0.124765357701108,0,9.6556976369301
"49",1.5277255626861,1,0.910721967072128
"50",1.31002356065437,1,0.840605661770607
"51",0.126907921745442,1,13.9659286354841
"52",2.23665212257765,1,14.7949718316736
"53",-0.0904659102670848,0,8.80328801387297
"54",-1.15361497632693,0,-7.65758249679683
"55",-2.11126524070278,1,2.98924672750601
"56",-1.95293611905072,0,-7.86362092167615
"57",-0.760505610494874,0,-0.389156425798953
"58",0.352488447562791,1,11.7619169579109
"59",1.14102792029735,1,1.69241989517719
"60",-0.262433970463462,0,6.82317753981203
"61",2.52081758342683,1,22.0755244770305
"62",-0.885181449819356,1,4.03005599748967
"63",0.0248614944284782,1,14.6094707410666
"64",-0.671829291968606,0,1.06940538126234
"65",1.0797875688877,1,6.48920073101308
"66",-1.08090770605486,0,-5.68425304340118
"67",0.131998865515925,0,12.4511238227092
"68",1.71470868855249,1,5.74608430823949
"69",-2.03664197097532,0,-8.44911718055957
"70",2.31426731520332,1,17.8489828922545
"71",-0.635098841856234,0,3.94184732957469
"72",2.11692192603368,1,15.4101559463818
"73",-0.593240809626877,0,5.32071884179376
"74",-0.664237880613655,1,9.28631287142146
"75",0.119931847904809,1,15.3315630024544
"76",2.40709084714763,1,24.162362656796
"77",2.25386708846781,1,14.507678317569
"78",-0.355057510896586,1,12.3684015517223
"79",1.77526384359226,1,4.16900018960608
"80",2.78339898469858,0,13.8941169435026
"81",-0.109372833743691,0,10.5573244367881
"82",1.41883073293138,1,2.20407748691394
"83",-0.30003097106237,1,15.1090179809049
"84",-0.71056316467002,0,1.47503759834026
"85",1.66397931415122,1,1.66119832742805
"86",-1.38519259670284,0,-8.99202511507921
"87",1.41116672358476,1,0.19202352410892
"88",-1.83069443434943,0,-12.2593452651992
"89",-1.14981317322236,0,-8.23844392359543
