"","x","a","y"
"1",-1.03970235271845,1,-0.596438389360711
"2",-0.453318551997654,1,8.01160817689825
"3",0.65069349843543,0,7.06721255938063
"4",2.49514284497127,1,24.7164313586925
"5",-1.39074937929399,0,-10.5285363943186
"6",2.44114326732233,1,23.3155160115333
"7",2.69571397732943,1,29.9380468431742
"8",1.13438785867766,1,0.883118911855041
"9",0.960127241443843,1,1.67539277691596
"10",-2.1601755124284,0,-6.3731066305423
"11",-1.36713983805384,0,-10.7017754555855
"12",-1.52893786109053,0,-12.8457381947782
"13",1.27862565661781,1,2.47278485315282
"14",-0.387429549824446,1,11.3910778581402
"15",1.73412780999206,1,5.38272977352888
"16",0.237345831468701,1,16.2999298284119
"17",1.44690179545432,1,0.725174359962458
"18",2.95548352156766,1,34.9054997820919
"19",-0.409806513111107,1,11.7612493055572
"20",1.77594871725887,1,6.93970230142891
"21",2.6408787710825,1,25.6986787120555
"22",-1.33321613294538,1,-3.59319424290087
"23",1.08420571347233,1,2.2769584383211
"24",-1.80944697221275,0,-10.0343180108115
"25",-1.03028632199857,0,-1.67472267721126
"26",-0.376372491009533,1,11.3210346098673
"27",-2.42635316762608,0,-1.88070677983488
"28",-0.396866236114874,0,4.86194827617206
"29",2.28329965146258,1,15.8368802890155
"30",-0.628080518217757,0,4.30567852593979
"31",0.151440635090694,1,13.699859431195
"32",0.797612039837986,1,6.49482751316417
"33",0.214477188768797,1,13.978168966623
"34",-1.47580319223925,1,-2.77123373276168
"35",2.05055325233843,1,13.1756081504574
"36",1.17656706005801,1,4.35339314510013
"37",1.86831923399586,1,9.51536911886937
"38",-1.90631005761679,0,-12.4729264854484
"39",1.48041020322125,0,-7.31050771249459
"40",-0.237990636960603,0,11.0961049870953
"41",2.01520461763721,1,9.38583808070727
"42",1.05883106600959,1,4.10748721996993
"43",1.80613019259181,1,4.34762749162604
"44",0.541699714027345,1,8.279345160877
"45",0.413457691087388,0,6.58117948914949
"46",1.84145927429199,1,8.8197581426635
"47",-2.37167838716414,0,-2.64026747521441
"48",0.124765357701108,1,17.5905375785527
"49",1.5277255626861,1,3.29750878484638
"50",1.31002356065437,0,-4.65159524440115
"51",0.126907921745442,1,17.3374846353427
"52",2.23665212257765,1,13.6068305992607
"53",-0.0904659102670848,0,9.78607873530527
"54",-1.15361497632693,0,-7.91684390410895
"55",-2.11126524070278,0,-8.25510283778164
"56",-1.95293611905072,0,-9.53293593626369
"57",-0.760505610494874,0,-2.7673949467408
"58",0.352488447562791,1,11.2677631566591
"59",1.14102792029735,1,3.70371861489221
"60",-0.262433970463462,0,9.62253147919733
"61",2.52081758342683,1,26.6795141555233
"62",-0.885181449819356,0,-2.81201028828076
"63",0.0248614944284782,1,14.44935925484
"64",-0.671829291968606,1,6.51511003809926
"65",1.0797875688877,1,1.96057216500318
"66",-1.08090770605486,0,-5.81976242951423
"67",0.131998865515925,1,13.1180718405867
"68",1.71470868855249,1,4.60726840022623
"69",-2.03664197097532,1,4.00952804603404
"70",2.31426731520332,1,19.5076071539716
"71",-0.635098841856234,1,9.68689297235427
"72",2.11692192603368,1,11.908892399767
"73",-0.593240809626877,0,3.21480108839165
"74",-0.664237880613655,1,7.21583964463562
"75",0.119931847904809,0,9.9057141178934
"76",2.40709084714763,1,23.6188552094769
"77",2.25386708846781,1,16.4128344714476
"78",-0.355057510896586,0,9.35352414367574
"79",1.77526384359226,1,5.35813433289176
"80",2.78339898469858,1,34.3350800663852
"81",-0.109372833743691,1,14.3080295886007
"82",1.41883073293138,1,-2.40433313890292
"83",-0.30003097106237,1,13.8967677987524
"84",-0.71056316467002,0,-0.125186739076548
"85",1.66397931415122,1,3.95286985798642
"86",-1.38519259670284,1,-4.02001063821429
